,AID,GI,GeneID,ProteinName,GeneSymbol
6088,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
6089,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
6090,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
6091,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
6092,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
6093,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
6094,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
6095,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
6096,743473,119596182,4313,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
6097,743473,119596182,4317,MEP1A protein,MEP1A
6098,743473,119596182,4317,MEP1A protein,MEP1B
6099,743473,119596182,4317,MEP1A protein,MMP9
6100,743473,119596182,4317,MEP1A protein,MMP2
6101,743473,119596182,4317,MEP1A protein,MMP8
6102,743473,119596182,4317,MEP1A protein,MMP10
6103,743473,119596182,4317,MEP1A protein,MMP13
6104,743473,119596182,4317,MEP1A protein,MMP14
6105,743473,119596182,4317,MEP1A protein,MMP1
6106,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MEP1A
6107,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MEP1B
6108,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MMP9
6109,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MMP2
6110,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MMP8
6111,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MMP10
6112,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MMP13
6113,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MMP14
6114,743473,119596182,4317,matrix metalloproteinase 13 (collagenase 3),MMP1
6115,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MEP1A
6116,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MEP1B
6117,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MMP9
6118,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MMP2
6119,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MMP8
6120,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MMP10
6121,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MMP13
6122,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MMP14
6123,743473,119596182,4317,matrix metalloproteinase 14 (membrane-inserted),MMP1
6124,743473,119596182,4317,"Meprin A, beta",MEP1A
6125,743473,119596182,4317,"Meprin A, beta",MEP1B
6126,743473,119596182,4317,"Meprin A, beta",MMP9
6127,743473,119596182,4317,"Meprin A, beta",MMP2
6128,743473,119596182,4317,"Meprin A, beta",MMP8
6129,743473,119596182,4317,"Meprin A, beta",MMP10
6130,743473,119596182,4317,"Meprin A, beta",MMP13
6131,743473,119596182,4317,"Meprin A, beta",MMP14
6132,743473,119596182,4317,"Meprin A, beta",MMP1
6133,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
6134,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
6135,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
6136,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
6137,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
6138,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
6139,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
6140,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
6141,743473,119596182,4317,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
6142,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MEP1A
6143,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MEP1B
6144,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MMP9
6145,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MMP2
6146,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MMP8
6147,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MMP10
6148,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MMP13
6149,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MMP14
6150,743473,119596182,4317,matrix metallopeptidase 10 (stromelysin 2),MMP1
6151,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
6152,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
6153,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MMP9
6154,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MMP2
6155,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MMP8
6156,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MMP10
6157,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MMP13
6158,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MMP14
6159,743473,119596182,4317,matrix metallopeptidase 1 (interstitial collagenase),MMP1
6160,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1A
6161,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1B
6162,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP9
6163,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP2
6164,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP8
6165,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP10
6166,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP13
6167,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP14
6168,743473,119596182,4317,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP1
6169,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
6170,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
6171,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
6172,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
6173,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
6174,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
6175,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
6176,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
6177,743473,119596182,4317,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
6178,743473,119596182,4319,MEP1A protein,MEP1A
6179,743473,119596182,4319,MEP1A protein,MEP1B
6180,743473,119596182,4319,MEP1A protein,MMP9
6181,743473,119596182,4319,MEP1A protein,MMP2
6182,743473,119596182,4319,MEP1A protein,MMP8
6183,743473,119596182,4319,MEP1A protein,MMP10
6184,743473,119596182,4319,MEP1A protein,MMP13
6185,743473,119596182,4319,MEP1A protein,MMP14
6186,743473,119596182,4319,MEP1A protein,MMP1
6187,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MEP1A
6188,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MEP1B
6189,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MMP9
6190,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MMP2
6191,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MMP8
6192,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MMP10
6193,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MMP13
6194,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MMP14
6195,743473,119596182,4319,matrix metalloproteinase 13 (collagenase 3),MMP1
6196,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MEP1A
6197,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MEP1B
6198,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MMP9
6199,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MMP2
6200,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MMP8
6201,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MMP10
6202,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MMP13
6203,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MMP14
6204,743473,119596182,4319,matrix metalloproteinase 14 (membrane-inserted),MMP1
6205,743473,119596182,4319,"Meprin A, beta",MEP1A
6206,743473,119596182,4319,"Meprin A, beta",MEP1B
6207,743473,119596182,4319,"Meprin A, beta",MMP9
6208,743473,119596182,4319,"Meprin A, beta",MMP2
6209,743473,119596182,4319,"Meprin A, beta",MMP8
6210,743473,119596182,4319,"Meprin A, beta",MMP10
6211,743473,119596182,4319,"Meprin A, beta",MMP13
6212,743473,119596182,4319,"Meprin A, beta",MMP14
6213,743473,119596182,4319,"Meprin A, beta",MMP1
6214,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
6215,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
6216,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
6217,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
6218,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
6219,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
6220,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
6221,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
6222,743473,119596182,4319,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
6223,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MEP1A
6224,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MEP1B
6225,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MMP9
6226,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MMP2
6227,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MMP8
6228,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MMP10
6229,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MMP13
6230,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MMP14
6231,743473,119596182,4319,matrix metallopeptidase 10 (stromelysin 2),MMP1
6232,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
6233,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
6234,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MMP9
6235,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MMP2
6236,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MMP8
6237,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MMP10
6238,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MMP13
6239,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MMP14
6240,743473,119596182,4319,matrix metallopeptidase 1 (interstitial collagenase),MMP1
6241,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1A
6242,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MEP1B
6243,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP9
6244,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP2
6245,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP8
6246,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP10
6247,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP13
6248,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP14
6249,743473,119596182,4319,"matrix metalloproteinase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)",MMP1
6250,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1A
6251,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MEP1B
6252,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP9
6253,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP2
6254,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP8
6255,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP10
6256,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP13
6257,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP14
6258,743473,119596182,4319,"matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase)",MMP1
6259,743473,119596182,4322,MEP1A protein,MEP1A
6260,743473,119596182,4322,MEP1A protein,MEP1B
6261,743473,119596182,4322,MEP1A protein,MMP9
6262,743473,119596182,4322,MEP1A protein,MMP2
6263,743473,119596182,4322,MEP1A protein,MMP8
6264,743473,119596182,4322,MEP1A protein,MMP10
6265,743473,119596182,4322,MEP1A protein,MMP13
6266,743473,119596182,4322,MEP1A protein,MMP14
6267,743473,119596182,4322,MEP1A protein,MMP1
6268,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MEP1A
6269,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MEP1B
6270,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MMP9
6271,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MMP2
6272,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MMP8
6273,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MMP10
6274,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MMP13
6275,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MMP14
6276,743473,119596182,4322,matrix metalloproteinase 13 (collagenase 3),MMP1
6277,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MEP1A
6278,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MEP1B
6279,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MMP9
6280,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MMP2
6281,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MMP8
6282,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MMP10
6283,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MMP13
6284,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MMP14
6285,743473,119596182,4322,matrix metalloproteinase 14 (membrane-inserted),MMP1
6286,743473,119596182,4322,"Meprin A, beta",MEP1A
6287,743473,119596182,4322,"Meprin A, beta",MEP1B
6288,743473,119596182,4322,"Meprin A, beta",MMP9
6289,743473,119596182,4322,"Meprin A, beta",MMP2
6290,743473,119596182,4322,"Meprin A, beta",MMP8
6291,743473,119596182,4322,"Meprin A, beta",MMP10
6292,743473,119596182,4322,"Meprin A, beta",MMP13
6293,743473,119596182,4322,"Meprin A, beta",MMP14
6294,743473,119596182,4322,"Meprin A, beta",MMP1
6295,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MEP1A
6296,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MEP1B
6297,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MMP9
6298,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MMP2
6299,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MMP8
6300,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MMP10
6301,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MMP13
6302,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MMP14
6303,743473,119596182,4322,matrix metallopeptidase 8 (neutrophil collagenase),MMP1
6304,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MEP1A
6305,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MEP1B
6306,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MMP9
6307,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MMP2
6308,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MMP8
6309,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MMP10
6310,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MMP13
6311,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MMP14
6312,743473,119596182,4322,matrix metallopeptidase 10 (stromelysin 2),MMP1
6313,743473,119596182,4322,matrix metallopeptidase 1 (interstitial collagenase),MEP1A
6314,743473,119596182,4322,matrix metallopeptidase 1 (interstitial collagenase),MEP1B
6315,743473,119596182,4322,matrix metallopeptidase 1 (interstitial collagenase),MMP9
